Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
80975,"1m 25cm (50"") NU6100 UHD TVJust Rs.44990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA50NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80976,WW60M206LMW Front Loading with Diamond Drum & Ceramic Heater 6.0KgJust Rs.25600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww60m206lmwtl/WW60M206LMWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80977,WW65M206L0W Front Loading with Diamond Drum & Ceramic Heater 6.5KgJust Rs.25400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65m206l0wtl/WW65M206L0WTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80978,WA62N4422BS Top Loading with ActivWash 6.2kgJust Rs.15499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa62n4422bs/WA62N4422BSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80979,Samsung AKG Earphones N200 | BlueJust Rs.8499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-n200/GP-N200HAHHDAA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80980,Samsung AKG Earphones N200 | GreenJust Rs.8499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-n200/GP-N200HAHHDAB/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80981,Samsung AKG Earphones N200 | BlackJust Rs.8499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-n200/GP-N200HAHHDAC/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80982,AKG Earphones Y100 | PinkJust Rs.5899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y100/GP-Y100HAHHBAA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80983,AKG Earphones Y100 | GreenJust Rs.5899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y100/GP-Y100HAHHBAB/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80984,AKG Earphones Y100 | BlueJust Rs.5899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y100/GP-Y100HAHHBAC/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80985,AKG Earphones Y100 | BlackJust Rs.5899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y100/GP-Y100HAHHBAD/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80986,AKG Earphones Y100 | Rose goldJust Rs.5899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y100/GP-Y100HAHHBAE/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80987,AKG Headphone Y500 | PinkJust Rs.8999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y500/GP-Y500HAHHCAA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80988,AKG Headphone Y500 | GreenJust Rs.8999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y500/GP-Y500HAHHCAB/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80989,AKG Headphone Y500 | BlueJust Rs.8999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y500/GP-Y500HAHHCAC/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80990,AKG Headphone Y500 | BlackJust Rs.8999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y500/GP-Y500HAHHCAD/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80991,AKG Headphone Y500 | Rose GoldJust Rs.8999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-earphones-y500/GP-Y500HAHHCAE/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80992,Galaxy Buds+ | BlackJust Rs.10490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/wearables/galaxy-buds-plus-r175/SM-R175NZKAINU/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80993,AKG Headphone N700NCJust Rs.22999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/akg-headphones-n700/GP-N700HAHCGIA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80994,Galaxy S10 Clear View CoverJust Rs.2917,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/clear-view-cover-galaxy-s10/EF-ZG973CBEGIN/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80995,Galaxy S10 Smart Cover Spider-Man EditionJust Rs.2330,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/smart-cover-spider-man-symbol-galaxy-s10/GP-G973HIFGKWD/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80996,Galaxy S10+ Clear View CoverJust Rs.2917,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/clear-view-cover-galaxy-s10-plus/EF-ZG975CBEGIN/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80997,Galaxy S10e Silicone CoverJust Rs.1599,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/silicone-cover-galaxy-s10e/EF-PG970TWEGIN/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80998,Galaxy Note10 Smart Cover Deadpool Edition (Rugged)Just Rs.3499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/smart-cover-deadpool-edition-rugged-galaxy-note10/GP-FGN970HIFQW/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80999,Leather strap Urban TravelerJust Rs.699,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/leather-strap-urban-traveler/GP-R815BREEBAB/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
81000,Wireless Charger PadJust Rs.1299,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/wireless-charger-pad-p3105/EP-P3105TBEGIN/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
81001,Wireless Charger Duo PadJust Rs.1699,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/mobile-accessories/wireless-charger-duo-pad-p5200/EP-P5200TWEGIN/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
81002,Get Dresses at Flat Rs.1199,And India,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.andindia.com/and-buy-dress-at-flat-1199.html,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3738/original/AND.png?1545385920,3738,And India
81003,Get 10% off on purchase of Rs.4000,And India,Fashion,,,AND4K,https://linksredirect.com/?pub_id=41826&url=https://www.andindia.com/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3738/original/AND.png?1545385920,3738,And India
81004,Get 15% off on purchase of Rs.6000,And India,Fashion,,,AND6K,https://linksredirect.com/?pub_id=41826&url=https://www.andindia.com/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3738/original/AND.png?1545385920,3738,And India
81005,Get 10% off on purchase of Rs.4000,Global Desi,Fashion,,,GD4K,https://linksredirect.com/?pub_id=41826&url=https://www.globaldesi.in/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2958/original/globaldesi.png?1542102770,2958,Global Desi
81006,Get 15% off on purchase of Rs.6000,Global Desi,Fashion,,,GD6K,https://linksredirect.com/?pub_id=41826&url=https://www.globaldesi.in/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2958/original/globaldesi.png?1542102770,2958,Global Desi
81007,Get upto 75% OFF Sale,Global Desi,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.globaldesi.in/sale-products/m.html,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2958/original/globaldesi.png?1542102770,2958,Global Desi
81008,Shop Under Rs.399,Ajio,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.ajio.com/s/omg-under-rs-399-4027-53541,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
81009,Get upto 60% OFF,Ajio,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.ajio.com/s/omg-min-60-percent-off-4027-53541,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
81010,SHop Under Rs.799,Ajio,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.ajio.com/s/everything-under-599-3962-42912,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
81011,Get Minimum Rs.2000 Off,Ajio,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.ajio.com/s/whp-min-rs-2000-off-4039-55691,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
81012,First 2 months rent OFF on furniture and home appliances,Cityfurnish,Home & Kitchen,,"Applicable on min 9 months tenure, Maximum discount Rs.2000/month",LONG9M,https://linksredirect.com/?pub_id=41826&url=https://cityfurnish.com,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3452/original/Cityfurnish.png?1581662898,3452,Cityfurnish
81013,Get Flat 15% off on your first order,Cityfurnish,Home & Kitchen,,,WELCOME,https://linksredirect.com/?pub_id=41826&url=https://cityfurnish.com,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3452/original/Cityfurnish.png?1581662898,3452,Cityfurnish
81014,Flat 50% Off for first 3 months,Cityfurnish,Home & Kitchen,,,OFF50,https://linksredirect.com/?pub_id=41826&url=https://cityfurnish.com,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3452/original/Cityfurnish.png?1581662898,3452,Cityfurnish
81015,Get Upto 80% OFF on Crazy Combo Deals,ShopClues,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.shopclues.com/month-end-sale.html,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/152/original/Shopclues.png?1493899872,152,ShopClues
81016,Get Upto 80% OFF on Refurbished Laptops,ShopClues,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.shopclues.com/computers-refurbished-laptops.html?sort_by=bestsellers&sort_order=desc,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/152/original/Shopclues.png?1493899872,152,ShopClues
81017,Get Upto 60% OFF on Perfumes and Deodorants,ShopClues,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.shopclues.com/beauty-fragrances.html,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/152/original/Shopclues.png?1493899872,152,ShopClues
81018,Get Upto 75% OFF on Classy Home Essentials,ShopClues,Home & Kitchen,,,,https://linksredirect.com/?pub_id=41826&url=https://www.shopclues.com/lifestyle-sale-11.html,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/152/original/Shopclues.png?1493899872,152,ShopClues
81019,Buy any 2 Products & Get 30% Cashback,Mama Earth,Health & Beauty,,Not applicable on TUFF and kits and cannot be applied with other coupons,CB30,https://linksredirect.com/?pub_id=41826&url=https://mamaearth.in/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3787/original/Mamaearth.png?1555390334,3787,Mama Earth
81020,Enjoy great Discounts & Cashback at Samsung Appliances Fest,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
81021,Get 10% OFF on all products sitewide,TrueBasics,Others,,,,https://linksredirect.com/?pub_id=41826&url=https://www.truebasics.com/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/4095/original/Truebsia.png?1593148651,4095,TrueBasics
81022,Get INR 300 OFF on purchase of INR 2499,Lifestyle,Fashion,,,WOW300,https://linksredirect.com/?pub_id=41826&url=https://www.lifestylestores.com/,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/3094/original/Lifestyle.png?1492062644,3094,Lifestyle
81023,Get Rakhi Ready with Business Casuals under INR 999,LimeRoad,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.limeroad.com/men?src_id=5f1be1176d484__1601&classification%5B%5D=.0.11201585&stock%5B%5D=1&categories%5B%5D=Men%2FClothing%2Ftop%20wear%2Fformal%20shirts&categories%5B%5D=Men%2FClothing%2FBottom%20Wear%2FFormal%20Trousers&price%5B%5D=500%20TO%20999&price%5B%5D=0%20TO%20499,live,2020-07-29,2020-08-03,29/07/2020,https://cdn0.cuelinks.com/campaigns/354/original/Limeroad.png?1513409313,354,LimeRoad
81024,Get Rakhi Ready with Kurtas under INR 799,LimeRoad,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.limeroad.com/kurtas/?src_id=5f1be1176d30e__1601&f_ref=nav&page_name=::Ethnic%20Wear::Kurtas::&classification%5B%5D=.0.11201585.11201684.11201586.11201592&price%5B%5D=0+TO+799&sort%5B%5D=scCount%2Bdesc&stock%5B%5D=1,live,2020-07-29,2020-08-03,29/07/2020,https://cdn0.cuelinks.com/campaigns/354/original/Limeroad.png?1513409313,354,LimeRoad
81025,Enjoy Sneakers under INR 699,LimeRoad,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.limeroad.com/sneakers?src_id=5f1be1176dbd3__1601&f_ref=nav&page_name=::Casual%20shoes::Sneakers::&classification%5B%5D=.0.11201585.11201685.11201612.11201693&price%5B%5D=0+TO+699&sort%5B%5D=scCount%2Bdesc&stock%5B%5D=1,live,2020-07-29,2020-08-03,29/07/2020,https://cdn0.cuelinks.com/campaigns/354/original/Limeroad.png?1513409313,354,LimeRoad
81026,Get Upto 60% OFF on top Appliances this Monsoon Carnival,Tata Cliq,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.tatacliq.com/monsoon-carnival?&icid2=hero:hbr:main:hmp:m12:mulb:best:03:R4:clp:bx:010,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199,2588,Tata Cliq
81027,Enjoy Upto 60% OFF on Boat Accessories,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.tatacliq.com/boat/c-mbh12e00147?&icid2=bouq:tsb:main:hmp:m12:e00147:best:04:R31:blp:bx:001,live,2020-07-29,2020-07-31,29/07/2020,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199,2588,Tata Cliq
81028,Buy any 3 Products at INR 999 only,Plum Goodness,Health & Beauty,,Offer Valid on Selected Products Only,,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/,live,2020-07-31,2020-08-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81029,Get Flat INR 50 OFF on all prepaid orders,Plum Goodness,Health & Beauty,,,,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81030,Buy 2 mists at INR 899,Plum Goodness,Health & Beauty,,,,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81031,Get Upto 25% OFF on Combos,Plum Goodness,Health & Beauty,,,,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/collections/goodness-combos,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81032,Get Upto 20% OFF on makeup products,Plum Goodness,Health & Beauty,,,,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/collections/for-your-eyes-only,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81033,Get 10% OFF on purchase of INR 1199 and above,Plum Goodness,Health & Beauty,,,PLUMG10,https://linksredirect.com/?pub_id=41826&url=https://plumgoodness.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/4098/original/Plam.png?1593693725,4098,Plum Goodness
81034,Flat INR 401 OFF on Rakhi Wellness Hampers,Guardian IN,Health & Beauty,,,GNCRAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.guardian.in/gnc-rakhi-wellness-hampers.html,live,2020-07-31,2020-08-04,31/07/2020,https://cdn0.cuelinks.com/campaigns/3563/original/Guardian.png?1594119642,3563,Guardian
81035,Enjoy courses at the lowest prices this Rakhi Eve. Applicable on all products,STEP-The Hindu,Others,,,BANDHAN,https://linksredirect.com/?pub_id=41826&url=https://step.thehindu.com,live,2020-07-31,2020-08-12,31/07/2020,https://cdn0.cuelinks.com/campaigns/4093/original/Step_hindu.png?1593067687,4093,STEP-The Hindu
81036,Celebrate this Friendship Day with Upto 50% OFF,Lifestyle,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.lifestylestores.com/in/en/c/women?q=allCategories%3Awomen-tops%3AallCategories%3Awomen-dressesandjumpsuits%3AallPromotions.en%3ASale&v=1,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/3094/original/Lifestyle.png?1492062644,3094,Lifestyle
81037,Get Upto 80% OFF + Extra 20% OFF on AJIO Payday Sale,Ajio,Fashion,,,,https://linksredirect.com/?pub_id=41826&url=https://www.ajio.com/s/payday20-1593687791,live,2020-07-31,2020-08-02,31/07/2020,https://cdn0.cuelinks.com/campaigns/2589/original/Ajio.png?1516080211,2589,Ajio
81038,Enjoy all MuscleBlaze things  Flat 40% OFF on The Fab Forty Sale,HealthKart,Health & Beauty,,,,https://linksredirect.com/?pub_id=41826&url=https://www.healthkart.com/sale/top-500-protein-and-supplements?itracker=w:home%7Ctop-banner-slider%7C;p:1%7C;e:Fab%20Forty%20Sale%7C,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/847/original/Healthkart.png?1490272752,847,HealthKart
81039,Get Upto 70% OFF on SSC CGL AAO Online Coaching Classes,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ssc-cgl-aao-online-coaching-ssctube,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81040,Get Upto 70% OFF on SSC CGL JSO Online Coaching Classes,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ssc-cgl-jso-coaching-online-3,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81041,Get Upto 70% OFF on SSC MATH Online Coaching Classes,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ramdev-bhati-maths-online-classes-batch-2,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81042,Grab Huge Discoung on CLAT Live Courses,Top Rankers,Others,,,BROSIS,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/clat-online-coaching-1-year-programme5,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81043,Get Upto 70% OFF on SSC CGL MAINS Mock Test Series,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ssc-cgl-tier-2-mock-test-series,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81044,Get Upto 70% OFF on SSC Booster Mock Series,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ssctube-ssc-cgl-tier-2-test-series,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81045,Get Upto INR 2000 OFF On 11th & 12th Online Commerce Live Courses,Top Rankers,Others,,,BROSIS,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/online-commerce-classes,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81046,Get Upto INR 2000 OFF On 11th & 12th Online Mathematics Live Courses,Top Rankers,Others,,,BROSIS,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/online-mathematics-classes,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81047,Get Upto 50% OFF on Banking Mock Test Series,Top Rankers,Others,,,RAKHI,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/ibps-rrb-assistant-mock-test-series,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81048,Get Upto INR 2000 OFF On CLAT Mock Test Series,Top Rankers,Others,,,BROSIS,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/clat-mock-test-series,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81049,Get Upto INR 2000 OFF On Online Judicial Services Live Classes,Top Rankers,Others,,,BROSIS,https://linksredirect.com/?pub_id=41826&url=https://www.toprankers.com/online-judiciary-coaching,live,2020-07-31,2020-08-05,31/07/2020,https://cdn0.cuelinks.com/campaigns/3952/original/Top_Rankers.png?1579174272,3952,Top Rankers
81050,Buy 1 Get 1 Free on Charcoal Sheet mask,TheManCompany,Health & Beauty,,,PLUSONE,https://linksredirect.com/?pub_id=41826&url=https://www.themancompany.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/2514/original/The-Man-Company.png?1489068747,2514,TheManCompany
81051,Get 25% Off on Rakhi Special,TheManCompany,Health & Beauty,,,RKAHI25,https://linksredirect.com/?pub_id=41826&url=https://www.themancompany.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/2514/original/The-Man-Company.png?1489068747,2514,TheManCompany
81052,Get 25% Off on all Face Products,TheManCompany,Health & Beauty,,,FACE25,https://linksredirect.com/?pub_id=41826&url=https://www.themancompany.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/2514/original/The-Man-Company.png?1489068747,2514,TheManCompany
81053,Get 25% Off on all Body Products,TheManCompany,Health & Beauty,,,BODY25,https://linksredirect.com/?pub_id=41826&url=https://www.themancompany.com/,live,2020-07-31,2020-07-31,31/07/2020,https://cdn0.cuelinks.com/campaigns/2514/original/The-Man-Company.png?1489068747,2514,TheManCompany
